,Fiscal Year,Preliminary,per_share_data_array-Revenue per Share,per_share_data_array-EBITDA per Share,per_share_data_array-EBIT per Share,per_share_data_array-Earnings per Share (Diluted),per_share_data_array-EPS without NRI,per_share_data_array-Owner Earnings per Share (TTM),per_share_data_array-Free Cash Flow per Share,per_share_data_array-Operating Cash Flow per Share,per_share_data_array-Dividends per Share,per_share_data_array-Book Value per Share,per_share_data_array-Tangible Book per Share,per_share_data_array-Total Debt per Share,per_share_data_array-Month End Stock Price,common_size_ratios-ROE %,common_size_ratios-ROE % Adjusted to Book Value,common_size_ratios-ROA %,common_size_ratios-Return-on-Tangible-Equity,common_size_ratios-Return-on-Tangible-Asset,common_size_ratios-ROC (Joel Greenblatt) %,common_size_ratios-ROIC %,common_size_ratios-WACC %,common_size_ratios-Effective Interest Rate on Debt %,common_size_ratios-Gross Margin %,common_size_ratios-Operating Margin %,common_size_ratios-Net Margin %,common_size_ratios-FCF Margin %,common_size_ratios-Debt-to-Equity,common_size_ratios-Equity-to-Asset,common_size_ratios-Debt-to-Asset,common_size_ratios-Gross-Profit-to-Asset %,common_size_ratios-Asset Turnover,common_size_ratios-Dividend Payout Ratio,common_size_ratios-Days Sales Outstanding,common_size_ratios-Days Payable,common_size_ratios-Days Inventory,common_size_ratios-Cash Conversion Cycle,common_size_ratios-Inventory Turnover,common_size_ratios-COGS-to-Revenue,common_size_ratios-Inventory-to-Revenue,income_statement-Revenue,income_statement-Cost of Goods Sold,income_statement-Gross Profit,income_statement-Gross Margin %,"income_statement-Selling, General, & Admin. Expense",income_statement-Research & Development,income_statement-Other Operating Expense,income_statement-Operating Income,income_statement-Operating Margin %,income_statement-Interest Income,income_statement-Interest Expense,income_statement-Net Interest Income,income_statement-Other Income (Expense),income_statement-Other Income (Minority Interest),income_statement-Pretax Income,income_statement-Tax Provision,income_statement-Tax Rate %,income_statement-Net Income (Continuing Operations),income_statement-Net Income (Discontinued Operations),income_statement-Net Income,income_statement-Net Margin %,income_statement-Preferred Dividends,income_statement-EPS (Basic),income_statement-EPS (Diluted),income_statement-Shares Outstanding (Diluted Average),"income_statement-Depreciation, Depletion and Amortization",income_statement-EBITDA,balance_sheet-Cash And Cash Equivalents,balance_sheet-Marketable Securities,"balance_sheet-Cash, Cash Equivalents, Marketable Securities",balance_sheet-Accounts Receivable,balance_sheet-Notes Receivable,balance_sheet-Loans Receivable,balance_sheet-Other Current Receivables,balance_sheet-Total Receivables,"balance_sheet-Inventories, Raw Materials & Components","balance_sheet-Inventories, Work In Process","balance_sheet-Inventories, Inventories Adjustments","balance_sheet-Inventories, Finished Goods","balance_sheet-Inventories, Other",balance_sheet-Total Inventories,balance_sheet-Other Current Assets,balance_sheet-Total Current Assets,balance_sheet-Investments And Advances,balance_sheet-Land And Improvements,balance_sheet-Buildings And Improvements,"balance_sheet-Machinery, Furniture, Equipment",balance_sheet-Construction In Progress,balance_sheet-Other Gross PPE,"balance_sheet-Gross Property, Plant and Equipment",balance_sheet-Accumulated Depreciation,"balance_sheet-Property, Plant and Equipment",balance_sheet-Intangible Assets,balance_sheet-Goodwill,balance_sheet-Other Long Term Assets,balance_sheet-Total Assets,balance_sheet-Accounts Payable,balance_sheet-Total Tax Payable,balance_sheet-Other Current Payables,balance_sheet-Current Accrued Expense,balance_sheet-Accounts Payable & Accrued Expense,balance_sheet-Short-Term Debt,balance_sheet-Short-Term Capital Lease Obligation,balance_sheet-Short-Term Debt & Capital Lease Obligation,balance_sheet-Current Deferred Revenue,balance_sheet-Current Deferred Taxes Liabilities,balance_sheet-Deferred Tax And Revenue,balance_sheet-Other Current Liabilities,balance_sheet-Total Current Liabilities,balance_sheet-Long-Term Debt,balance_sheet-Long-Term Capital Lease Obligation,balance_sheet-Long-Term Debt & Capital Lease Obligation,balance_sheet-Debt-to-Equity,balance_sheet-Pension And Retirement Benefit,balance_sheet-NonCurrent Deferred Liabilities,balance_sheet-Other Long-Term Liabilities,balance_sheet-Total Liabilities,balance_sheet-Common Stock,balance_sheet-Preferred Stock,balance_sheet-Retained Earnings,balance_sheet-Accumulated other comprehensive income (loss),balance_sheet-Additional Paid-In Capital,balance_sheet-Treasury Stock,balance_sheet-Other Stockholders Equity,balance_sheet-Total Stockholders Equity,balance_sheet-Minority Interest,balance_sheet-Total Equity,balance_sheet-Equity-to-Asset,cashflow_statement-Net Income From Continuing Operations,"cashflow_statement-Cash Flow Depreciation, Depletion and Amortization",cashflow_statement-Change In Receivables,cashflow_statement-Change In Inventory,cashflow_statement-Change In Prepaid Assets,cashflow_statement-Change In Payables And Accrued Expense,cashflow_statement-Change In Working Capital,cashflow_statement-Change In DeferredTax,cashflow_statement-Stock Based Compensation,cashflow_statement-Asset Impairment Charge,cashflow_statement-Cash from Discontinued Operating Activities,cashflow_statement-Cash Flow from Others,cashflow_statement-Cash Flow from Operations,"cashflow_statement-Purchase Of Property, Plant, Equipment","cashflow_statement-Sale Of Property, Plant, Equipment",cashflow_statement-Purchase Of Business,cashflow_statement-Sale Of Business,cashflow_statement-Purchase Of Investment,cashflow_statement-Sale Of Investment,cashflow_statement-Net Intangibles Purchase And Sale,cashflow_statement-Cash From Discontinued Investing Activities,cashflow_statement-Cash From Other Investing Activities,cashflow_statement-Cash Flow from Investing,cashflow_statement-Issuance of Stock,cashflow_statement-Repurchase of Stock,cashflow_statement-Net Issuance of Preferred Stock,cashflow_statement-Net Issuance of Debt,cashflow_statement-Cash Flow for Dividends,cashflow_statement-Other Financing,cashflow_statement-Cash Flow from Financing,cashflow_statement-Effect of Exchange Rate Changes,cashflow_statement-Net Change in Cash,cashflow_statement-Capital Expenditure,cashflow_statement-Free Cash Flow,valuation_ratios-PE Ratio,valuation_ratios-Price-to-Owner-Earnings,valuation_ratios-PB Ratio,valuation_ratios-Price-to-Tangible-Book,valuation_ratios-Price-to-Free-Cash-Flow,valuation_ratios-Price-to-Operating-Cash-Flow,valuation_ratios-PS Ratio,valuation_ratios-PEG Ratio,valuation_ratios-EV-to-Revenue,valuation_ratios-EV-to-EBITDA,valuation_ratios-EV-to-EBIT,valuation_ratios-Earnings Yield (Joel Greenblatt) %,valuation_ratios-Forward Rate of Return (Yacktman) %,valuation_ratios-Shiller PE Ratio,valuation_ratios-Dividend Yield %,valuation_and_quality-Market Cap,valuation_and_quality-Enterprise Value ($M),valuation_and_quality-Month End Stock Price,valuation_and_quality-Net Cash per Share,valuation_and_quality-Net Current Asset Value,valuation_and_quality-Net-Net Working Capital,valuation_and_quality-Intrinsic Value: Projected FCF,valuation_and_quality-Median PS Value,valuation_and_quality-Peter Lynch Fair Value,valuation_and_quality-Graham Number,valuation_and_quality-Earnings Power Value (EPV),valuation_and_quality-Altman Z-Score,valuation_and_quality-Piotroski F-Score,valuation_and_quality-Beneish M-Score,valuation_and_quality-Scaled Net Operating Assets,valuation_and_quality-Sloan Ratio %,valuation_and_quality-Current Ratio,valuation_and_quality-Quick Ratio,valuation_and_quality-Interest Coverage,valuation_and_quality-Highest Stock Price,valuation_and_quality-Lowest Stock Price,valuation_and_quality-Shares Buyback Ratio %,valuation_and_quality-Buyback Yield,valuation_and_quality-YoY Rev. per Sh. Growth,valuation_and_quality-YoY EPS Growth,valuation_and_quality-YoY EBITDA Growth (%),valuation_and_quality-5-Year EBITDA Growth Rate (Per Share),valuation_and_quality-Shares Outstanding (Basic Average),valuation_and_quality-Shares Outstanding (EOP),valuation_and_quality-Beta,valuation_and_quality-Restated Filing Date,valuation_and_quality-Filing Date,valuation_and_quality-Number of Shareholders,valuation_and_quality-Number of Employees,valuation_and_quality-Forex Rate
21,2005-12,0,4.948,0.79,0.55,0.17,0.17,1.136,0.037,0.381,0.185,9.873,1.539,10.254,33.5,6.611,1.95,2.412,41.623,3.481,19.33,2.28,6.93,0,40.47,11.121,3.301,0.74,1.039,0.347,0.36,29.577,0.183,1.088,60.25,32.73,144.12,171.64,0.63,0.6,0.94,461.645,274.818,186.827,40.47,85.691,46.028,3.768,51.34,11.121,0,0,0,-29.771,0,21.569,-6.331,29.35,15.238,0,15.238,3.301,0,0.17,0.17,93.305,22.382,73.722,272.545,0.352,272.897,304.823,0,0,0,304.823,197.268,11.866,0,221.66,0,430.794,182.76,1191.274,0,30.22,226.202,689.873,79.412,0,1025.707,-526.562,499.145,772.651,0,175.126,2638.196,98.588,0,0,23.26,121.848,819.392,0,819.392,0,0,0,261.456,1202.696,131.281,0,131.281,1.039,0,0,388.872,1722.849,14,0,1752.055,-150.355,71.894,-772.717,0.47,915.347,0,915.347,0.347,15.238,22.382,42.93,1.652,0,0,-2.086,-7.215,0,0,0,7.247,35.566,-32.149,2.031,0,0,0,0,0,0,0,-30.118,1.118,-14.706,0,270.815,-17.286,0,239.941,-1.132,244.257,-32.149,3.417,16.42,29.49,3.39,21.77,37.77,17.88,1.59,4.04,1.9,9.9,13.04,7.67,9.11,17.19,2.18,3105.953,3783.729,33.5,-15.64,-5.73,-10.85,26.79,55.91,12.1,8.4,18.77,3.07,4,-2.55,0.66,4.04,0.99,0.63,N/A,34.8,31.95,0.64,0.44,2.1,-59.52,-15.87,4.06,93.305,92.715,0.71,02/23/07,03/13/06,0,5160,1
22,2006-03,0,5.547,1.128,0.886,0.58,0.58,1.727,0.348,0.446,0.185,9.825,1.339,10.328,34.32,23.788,6.82,8.22,162.699,11.661,30.54,3.63,6.48,0,42.354,15.978,10.498,6.272,1.051,0.344,0.362,33.165,0.196,0.319,62.17,32.59,134.38,163.96,0.68,0.58,0.849,511.432,294.818,216.614,42.354,85.588,45.602,3.71,81.714,15.978,0,0,0,-6.473,0,75.241,-21.551,28.64,53.69,0,53.69,10.498,0,0.59,0.58,92.207,22.261,103.975,205.251,0.33,205.581,348.466,0,0,0,348.466,200.76,11.6,0,225.2,0,437.56,161.96,1153.562,0,0,0,0,0,1018.297,1018.297,-532.673,485.624,768.941,665.58,178.82,2586.947,105.298,0,0,19.862,125.16,805.705,0,805.705,0,0,0,245.402,1176.267,130.155,0,130.155,1.051,0,0,390.284,1696.706,14,0,1788.945,-144.712,72.697,-841.158,0.469,890.241,0,890.241,0.344,53.69,22.261,-45.164,-1.694,0,-1.11,-46.01,9.953,0,0,0,1.218,41.112,-9.033,4.67,0,0,0,0.025,0,0,0,-4.338,6.636,-75.561,0,-19.404,-17.189,0.083,-105.435,1.367,-67.294,-9.033,32.079,16.58,19.87,3.49,25.63,22.23,13.92,1.63,6.63,1.94,10.06,13.22,7.56,7.38,17.5,2.16,3109.77,3840.049,34.32,-16.46,-5.99,-11.16,26.49,56.18,0,7.9,18.83,3.14,5,-2.62,0.614,1.6,0.98,0.61,N/A,35.67,32.84,2.27,2.22,1.84,5.45,3.87,2.5,91.535,90.611,0.54,05/03/07,05/08/06,0,0,1
23,2006-06,0,5.78,1.231,0.987,0.67,0.67,1.883,0.753,0.87,0.185,10.402,1.988,7.969,35.24,26.655,7.86,9.712,162.035,13.963,33.44,4,7.39,0,42.906,17.084,11.533,13.022,0.766,0.386,0.295,36.133,0.211,0.276,64.61,32.43,132.69,164.87,0.69,0.57,0.83,530.505,302.889,227.616,42.906,87.684,45.588,3.711,90.633,17.084,0,0,0,-5.71,0,84.923,-23.741,27.96,61.182,0,61.182,11.533,0,0.67,0.67,91.787,22.341,112.974,29.833,0.319,30.152,375.625,0,0,0,375.625,203.649,12.075,0,227.615,0,443.339,146.42,995.534,0,0,0,0,0,1038.542,1038.542,-550.911,487.631,765.23,665.58,204.185,2452.58,107.633,0,0,27.554,135.187,308.936,0,308.936,0,0,0,260.338,704.461,415.791,0,415.791,0.766,0,0,386.33,1506.582,14,0,1833.3,-156.896,93.377,-838.253,0.47,945.998,0,945.998,0.386,61.182,22.341,-15.163,2.857,0,0,11.053,-9.624,0,0,0,-5.099,79.853,-10.773,1.834,0,0,0,0,0,0,0,-8.939,16.51,-15.754,0,-230.889,-16.801,-0.083,-247.017,0.685,-175.418,-10.773,69.08,16.47,18.71,3.39,17.73,19.78,13.63,1.64,14.2,1.95,10.11,13.19,7.58,6.5,17.4,2.1,3204.761,3899.336,35.24,-16.24,-5.62,-10.7,27.05,57.15,0,9.78,19.78,3.61,6,-2.46,0.634,0.99,1.41,0.78,N/A,36.35,33.63,-0.36,-0.02,6.78,11.67,7.51,1.16,90.869,90.941,0.67,08/07/06,08/07/06,0,0,1
24,2006-09,0,5.925,1.242,0.997,0.7,0.7,2.237,1.159,1.281,0.185,10.706,2.206,9.023,39.54,26.726,7.24,10.114,134.572,14.515,33.88,3.92,7.62,0,42.473,16.825,11.805,19.562,0.843,0.371,0.313,36.386,0.214,0.264,63.17,30.81,128.98,161.34,0.71,0.58,0.813,539.135,310.149,228.986,42.473,88.092,46.471,3.713,90.71,16.825,0,0,0,-0.008,0,90.702,-27.056,29.83,63.646,0,63.646,11.805,0,0.71,0.7,90.988,22.308,113.018,162.763,0.321,163.084,373.22,0,0,0,373.22,200.978,13.76,0,218.72,0,433.458,164.47,1134.229,0,0,0,0,0,1032.26,1032.26,-552.792,479.468,761.519,665.58,206.738,2581.954,104.717,0,0,38.244,142.961,302.663,0,302.663,0,0,0,289.177,734.801,505.598,0,505.598,0.843,0,0,382.443,1622.842,14,0,1880.381,-139.775,94.208,-890.172,0.47,959.112,0,959.112,0.371,63.646,22.308,0.633,11.165,0,0,37.607,-9.233,0,0,0,2.214,116.542,-11.077,8.384,0,0,0,0,0,0,0,-2.693,17.348,-70.906,0,89.189,-16.825,0.362,19.168,-0.087,132.93,-11.077,105.465,18.65,17.68,3.69,17.92,17.21,13.28,1.78,39.68,2.05,10.37,13.32,7.51,5.59,19.44,1.87,3542.112,4187.289,39.54,-16.3,-5.45,-10.75,26.91,59.05,0,10.26,21.05,3.65,6,-2.55,0.654,-1.29,1.54,0.95,N/A,39.77,34.53,1.49,1.51,13.7,-2.78,23.58,0.47,90.053,89.583,0.78,10/31/07,10/31/07,0,0,1
25,2006-12,0,5.661,1.006,0.755,0.53,0.53,2.426,0.184,0.486,0.21,10.123,1.783,9.029,49.16,20.59,4.24,7.585,107.509,10.802,26.02,3.29,8.9,0,41.009,13.341,9.329,3.25,0.892,0.365,0.326,33.341,0.203,0.396,63.37,33.58,132.34,162.13,0.69,0.59,0.856,514.318,303.403,210.915,41.009,90.559,48.031,3.709,68.616,13.341,0,0,0,-6.2,0,62.416,-14.434,23.13,47.982,0,47.982,9.329,0,0.53,0.53,90.856,22.823,91.439,114.508,0.604,115.112,357.155,0,0,48.147,405.302,213.675,12.686,0,220.245,0,446.606,112.78,1079.803,0,24.859,225.231,760.317,64.365,0,1074.772,-579.648,495.124,745.716,665.58,158.261,2478.904,111.661,0,0,71.976,183.637,15.897,0,15.897,0,0,0,247.237,446.771,791.443,0,791.443,0.892,0,0,335.522,1573.736,14,0,1909.599,-196.872,96.635,-918.664,0.47,905.168,0,905.168,0.365,47.982,22.823,32.541,-2.836,0,0,-20.19,-3.519,0,0,0,-2.984,44.112,-27.399,12.347,0,0,0,0,0,0,-17.38,-32.432,70.373,-108.777,0,-13.273,-16.566,4.291,-63.952,4.017,-48.255,-27.399,16.713,19.82,20.26,4.86,27.57,20.11,15.95,2.15,36.04,2.43,12.07,15.34,6.52,4.43,24.1,1.56,4395.74,5087.968,49.16,-16.31,-5.52,-10.82,25.91,60.95,0,9.97,20.9,4.32,7,-2.44,0.619,-0.27,2.42,1.42,N/A,49.88,39.65,0.18,0.87,14.41,211.76,27.34,0.55,90.042,89.417,0.97,02/27/08,02/23/07,0,5087,1
26,2007-03,0,6.244,1.284,1.051,0.69,0.69,1.995,-0.06,0.035,0.21,10.527,2.212,9.103,47.22,27.186,6.05,10.078,140.528,14.377,33.51,4.2,8.69,0,41.816,16.827,11.074,-0.962,0.865,0.376,0.325,38.055,0.228,0.304,64.5,32.49,123.53,155.54,0.74,0.58,0.788,566.101,329.382,236.719,41.816,91.271,46.632,3.556,95.26,16.827,0,0,0,-8.147,0,87.113,-24.424,28.04,62.689,0,62.689,11.074,0,0.7,0.69,90.658,21.139,116.399,83.205,0.527,83.732,400.179,0,0,0,400.179,214.871,14.893,0,215.44,0,445.204,191.2,1120.312,0,0,0,0,0,1086.678,1086.678,-599.643,487.035,742.16,665.58,147.886,2497.393,117.286,0,0,29.193,146.479,12.717,0,12.717,0,0,0,184.868,344.064,799.735,0,799.735,0.865,0,0,414.01,1557.809,14,0,1952.231,-192.3,99.109,-933.926,0.47,939.584,0,939.584,0.376,62.689,21.139,-38.454,1.648,0,-62.771,-95.839,11.695,0,0,0,3.462,3.146,-8.59,0.452,0,0,-4.875,8.978,0,0,0,-4.035,15.764,-31.48,0,1.903,-18.764,1.732,-30.845,0.431,-31.303,-8.59,-5.444,18.23,23.67,4.49,21.35,23.19,17.67,2,18.79,2.3,11.39,14.32,6.98,4.79,22.84,1.67,4214.574,4943.294,47.22,-16.52,-4.9,-10.66,26.74,62.8,0,11.35,21.23,4.38,7,-2.36,0.673,1.6,3.26,1.96,N/A,50.77,46,0.18,0.37,12.57,18.97,13.83,0.97,89.378,89.254,0.95,05/01/08,05/03/07,0,0,1
27,2007-06,0,6.366,1.372,1.138,0.87,0.87,2.164,0.931,1.073,0.21,11.133,2.866,9.007,52.14,32.415,6.93,12.429,138.26,17.594,33.62,4.96,9.07,0,42.888,17.874,13.66,14.632,0.809,0.391,0.316,39.023,0.227,0.241,66.01,31.79,125.31,159.53,0.73,0.57,0.784,573.726,327.668,246.058,42.888,91.198,48.76,3.555,102.545,17.874,0,0,0,-5.577,0,96.968,-18.596,19.18,78.372,0,78.372,13.66,0,0.88,0.87,90.124,21.148,123.693,124.171,0.583,124.754,415.011,0,0,0,415.011,218.854,9.201,0,226.682,0,454.737,159.81,1154.316,0,0,0,0,0,1103.172,1103.172,-620.311,482.861,738.605,665.58,171.206,2546.988,114.157,0,0,39.383,153.54,18.982,0,18.982,0,0,0,179.425,351.947,785.774,0,785.774,0.809,0,0,414.611,1552.332,14,0,2011.852,-170.708,84.823,-945.781,0.47,994.656,0,994.656,0.391,78.372,21.148,-15.604,-2.906,0,0,6.185,-7.066,0,0,0,-1.951,96.688,-12.741,8.299,0,0,0,-9.289,0,0,4.875,-8.856,20.697,-49.231,0,-2.399,-18.466,2.182,-47.217,0.351,40.966,-12.741,83.947,18.69,24.09,4.68,18.19,23.55,18.14,2.15,12.8,2.43,12.01,14.95,6.69,5.2,24.67,1.56,4658.448,5338.45,52.14,-15.98,-4.45,-9.95,28.71,64.36,0,13.41,22.59,4.58,8,-2.44,0.671,1.58,3.28,1.99,N/A,52.75,47.14,-0.1,0.61,10.14,29.85,11.45,1.46,89.174,89.345,0.94,08/07/07,08/07/07,0,0,1
28,2007-09,0,6.624,1.328,1.095,0.67,0.67,1.81,0.829,1.002,0.23,6.764,-2.314,14.66,52.86,30.521,3.91,9.266,685.139,13.051,31.38,4.2,8.95,0,41.854,16.524,10.088,12.518,2.167,0.216,0.469,38.442,0.23,0.343,67.37,31.46,124.11,160.02,0.74,0.58,0.791,583.313,339.175,244.138,41.854,94.464,49.733,3.555,96.386,16.524,0,0,0,-15.778,0,80.608,-21.764,27,58.844,0,58.844,10.088,0,0.68,0.67,88.056,20.538,116.924,61.964,0.6,62.564,430.661,0,0,0,430.661,232.905,9.671,0,225.327,0,467.903,157.13,1118.261,0,0,0,0,0,1145.395,1145.395,-652.802,492.593,735.049,665.58,187.756,2533.659,116.919,0,0,51.883,168.802,52.578,0,52.578,0,0,0,192.628,414.008,1134.493,0,1134.493,2.167,0,0,437.451,1985.952,14,0,2050.343,-171.071,42.869,-1388.904,0.47,547.707,0,547.707,0.216,58.844,20.538,-12.296,-1.123,0,0,15.254,-16.831,0,0,0,10.384,88.189,-15.173,0.388,0,0,0,0,0,0,0,-14.785,11.98,-496.121,0,362.659,-19.018,2.439,-138.061,2.45,-62.207,-15.173,73.016,19.15,29.2,7.81,0,28.06,20.36,2.12,10.08,2.42,12.05,14.9,6.71,5.78,25.02,1.63,4280.127,5404.634,52.86,-23.75,-10.72,-16.88,26.12,66.22,0,0,18.59,4.07,6,-2.4,0.657,2.99,2.7,1.57,N/A,53.93,47.45,9.37,11.31,11.8,-4.29,6.92,1.9,87.063,80.971,1.03,10/31/07,10/31/07,0,0,1
29,2007-12,0,6.775,1.175,0.931,0.59,0.59,2.921,1.186,1.543,0.23,7.62,-1.428,14.972,48.13,32.43,5.13,7.182,Negative Tangible Equity,9.962,24.82,2.86,8.12,0,40.705,11.724,8.532,17.512,1.965,0.226,0.445,34.266,0.21,0.39,67.96,36.42,132.36,163.9,0.69,0.59,0.86,553.498,328.199,225.299,40.705,98.354,53.898,8.155,64.892,11.724,0,0,0,-0.897,0,63.995,-16.772,26.21,47.223,0,47.223,8.532,0,0.6,0.59,81.696,19.963,95.991,151.471,0.604,152.075,412.221,0,0,38.358,450.579,237.943,10.707,0,235.572,0,484.222,69.22,1156.093,0,27.998,242.181,641.902,39.065,213.936,1165.082,-656.262,508.82,732.836,665.58,328.565,2726.314,130.992,0,28.453,99.566,259.011,152.473,0,152.473,0,4.547,4.547,127.412,543.443,1060.168,0,1060.168,1.965,171.991,61.659,271.856,2109.117,14,0,2078.937,-144.347,54.995,-1386.858,0.47,617.197,0,617.197,0.226,47.223,19.963,33.38,-10.025,0,0,54.569,5.859,0,0,0,-1.575,126.039,-29.11,7.82,0,0,0,0,0,0,-2.388,-23.678,1.675,-0.169,0,6.758,-20.352,0.215,-11.873,-0.981,89.507,-29.11,96.929,17.07,16.48,6.32,0,16.68,13.18,1.85,7.14,2.18,10.95,13.39,7.47,6.8,22.41,1.83,3898.289,4958.855,48.13,-24.16,-11.77,-17.36,29.88,69.18,0,0,20.95,3.68,6,-2.49,0.662,-0.57,2.13,1.24,N/A,54.2,47.32,-0.03,-0.04,19.68,11.32,16.8,2.39,80.55,80.995,1,02/26/09,02/27/08,3248,5300,1
30,2008-03,0,7.358,1.39,1.15,0.69,0.69,3.015,-0.053,0.094,0.23,7.244,-1.84,15.208,44.05,37.288,6.13,8.187,Negative Tangible Equity,11.181,29.58,4.43,8.15,5.98,41.146,17.053,9.378,-0.725,2.099,0.213,0.447,35.921,0.218,0.333,69.02,34.63,129.45,163.84,0.7,0.59,0.835,596.605,351.123,245.482,41.146,90.149,52.056,1.538,101.739,17.053,0,-18.219,-18.219,-8.529,0,74.991,-19.043,25.39,55.948,0,55.948,9.378,0,0.69,0.69,81.079,19.494,112.704,60.458,0.706,61.164,451.29,0,0,0,451.29,264.303,10.432,0,237.299,0,512.034,155.65,1180.14,0,0,0,0,0,1229.985,1229.985,-706.565,523.42,731.298,665.58,305.997,2740.855,133.236,0,0,31.883,165.119,152.869,0,152.869,0,0,0,200.001,517.989,1071.342,0,1071.342,2.099,0,0,568.373,2157.704,14,0,2100.82,-175.954,51.751,-1407.936,0.47,583.151,0,583.151,0.213,55.948,19.494,-34.802,-4.897,0,-48.814,-71.779,0.021,3.89,0,0,0.067,7.641,-11.966,0.471,0,0,-3.784,0,0,0,0,-15.279,2.314,-29.995,0,-36.568,-18.628,0,-82.877,-0.498,-91.013,-11.966,-4.325,15.62,14.61,6.08,0,15.23,11.87,1.62,5.42,2.04,10.48,12.79,7.82,7.5,20.25,2.04,3546.025,4709.072,44.05,-26.04,-12.14,-18.66,29.81,72.15,15.12,0,20.77,3.59,6,-2.54,0.64,-0.57,2.28,1.29,5.58,48.13,39.48,0.61,0.78,17.84,0,8.26,2.88,80.296,80.5,1.08,04/30/09,05/01/08,0,0,1
31,2008-06,0,7.915,1.603,1.316,0.83,0.83,2.654,0.676,0.886,0.23,8.184,-1.105,15.484,39.06,43.735,9.17,9.646,Negative Tangible Equity,13.084,32.13,4.47,8.12,6.08,41.467,15.942,10.538,8.547,1.892,0.228,0.432,37.957,0.229,0.277,68.45,33.62,127.15,161.98,0.72,0.59,0.816,636.126,372.345,263.781,41.467,104.662,56.166,1.539,101.414,15.942,0,-18.545,-18.545,4.372,0,87.241,-20.209,23.16,67.032,0,67.032,10.538,0,0.84,0.83,80.371,23.035,128.821,119.49,0.055,119.545,477.195,0,0,0,477.195,259.05,14.187,0,252.414,0,525.651,156.63,1279.021,0,0,0,0,0,1220.772,1220.772,-705.852,514.92,729.759,665.58,295.078,2818.778,137.178,0,0,45.758,182.936,147.562,0,147.562,0,0,0,212.333,542.831,1068.884,0,1068.884,1.892,0,0,564.078,2175.793,14,0,2149.779,-172.483,55.026,-1403.807,0.47,642.985,0,642.985,0.228,67.027,23.035,-23.077,-20.254,0,32.754,-23.94,0.83,5.01,0,0,-0.753,71.209,-16.842,0.463,0,0,-0.199,0,0,0,0,-16.578,0.526,0,0,24.235,-18.515,0.038,6.284,-1.883,59.032,-16.842,54.367,14.05,14.72,4.77,0,14.81,11.08,1.36,3.94,1.76,9.17,11.22,8.91,9.09,17.55,2.36,3068.671,4165.572,39.06,-26.17,-11.41,-18.27,32.83,76.27,16.9,0,22.4,3.47,5,-2.52,0.635,0.22,2.36,1.39,5.47,46.44,39.06,2.41,-0.02,24.33,-4.6,16.84,3.57,79.627,78.563,0.99,08/05/09,07/30/08,0,0,1
32,2008-09,0,7.837,1.461,1.239,0.73,0.73,2.387,0.474,0.732,0.25,9.206,-0.053,15.132,39.46,33.758,7.87,8.249,Negative Tangible Equity,11.156,29.46,4.12,7.34,6,39.955,16.292,9.341,6.054,1.644,0.261,0.429,35.283,0.221,0.342,67.75,28.43,127.34,166.66,0.72,0.6,0.838,617.538,370.799,246.739,39.955,92.465,52.129,1.537,100.608,16.292,0,-18.037,-18.037,-3.005,0,79.566,-21.882,27.5,57.684,0,57.684,9.341,0,0.73,0.73,78.799,17.487,115.09,108.736,0.624,109.36,458.498,0,0,0,458.498,247.392,13.483,0,248.406,0,509.281,162.27,1239.409,0,0,0,0,0,1202.945,1202.945,-699.401,503.544,728.221,665.58,304.56,2775.734,115.511,0,0,54.027,169.538,58.631,0,58.631,0,0,0,192.503,420.672,1131.418,0,1131.418,1.644,0,0,499.612,2051.702,14,0,2187.81,-134.707,102.551,-1446.092,0.47,724.032,0,724.032,0.261,57.684,17.487,-13.934,-1.309,0,-14.749,-21.693,0.335,4.66,0,0,-0.825,57.648,-20.263,0.547,0,0,-1.716,0,0,0,0,-21.432,4.604,0,0,-27.787,-18.071,0.053,-41.201,-5.769,-10.754,-20.263,37.385,13.89,16.53,4.29,0,17.28,12.12,1.32,3.19,1.74,9.24,11.23,8.9,9.9,17.65,2.38,3103.332,4184.021,39.46,-24.7,-10.33,-17.09,34.45,79.49,19.68,0,23.37,3.66,7,-2.43,0.64,1.52,2.95,1.74,5.58,44.47,38.27,-0.1,-0.15,18.31,8.96,10.02,4.35,78.077,78.645,0.78,11/04/09,10/30/08,0,0,1
